"","ID","Angry","Depressed","Sad","Anxious","Relaxed","Happy"
"1",2,0.0388167856729344,0.111192819624891,0.137012946922807,0.0898632084362373,0.179227912386043,0.129245699796895
"2",3,0.109218176030513,0.056348395718896,0.0592740766787366,0.0409899892622371,0.189043952297235,0.0673601919715745
"3",4,0.289898224346399,0.210183926189421,0.149742449187382,0.0820055558285385,0.141807239924612,0.169173499081369
"4",6,0.163166045023542,0.12153597415071,0.0888041251747816,0.0595653739574517,0.182926625591138,0.239359271828894
"5",8,0.0309807446144197,0.0219709493012694,0.093557395396073,0.0402557342329402,0.198356342849652,0.155101627537464
"6",9,0.212422088231228,0.0801302018769051,0.279791772596067,0.108762535380152,0.207407475056658,0.159365066622997
"7",10,0.113298065791916,0.0247995864786752,0.0343459486121008,0.0334693811005913,0.221500974414626,0.254829911251031
"8",12,0.0827833144806438,0.149727334101912,0.162269373996188,0.193366823243553,0.160005640754614,0.218732468326569
"9",13,0.0221974906645525,0,0.0378806518810532,0.0255950350547656,0.122712916229332,0.0724582250955548
"10",20,0.277084230865605,0.259962071285597,0.213130077229152,0.145634886370951,0.197040710207826,0.223764423708102
"11",23,0.213511302869679,0.112872501769903,0.173755218392775,0.182128740158832,0.230270623542696,0.210368284971345
"12",26,0.0484665635156168,0.18365934646974,0.155823179855715,0.0510057580700825,0.182552246255239,0.131014359526583
"13",28,0.0561945438349604,0.106772403236641,0.109798766946193,0.0525772871527634,0.0956084629011958,0.0589745010845042
"14",31,0.0989338144317576,0.0715794249880276,0.166816072928057,0.0528986918023598,0.239827710573771,0.257692080835665
"15",34,0.182020876106389,0.185742291456716,0.133960961635064,0.129922299704194,0.261389494757006,0.282336032167531
"16",38,0.111737092203307,0.0655385985862525,0.132442499267823,0.0754083201511428,0.273002319533954,0.219938086563365
"17",39,0.242442306218262,0.0295915249571924,0.106354400562321,0.0735588847827697,0.088313768616072,0.246685089464659
"18",41,0.154751789392423,0.196481485021116,0.179433910319961,0.129091646287423,0.270065791969708,0.29245224366997
"19",43,0.193356072838463,0.235522258920195,0.217220484170922,0.213839580965102,0.260900143975497,0.219146863177868
"20",46,0.0915245594868232,0.101557708998131,0.0724410263746788,0.0329424382457493,0.39743632117247,0.162865497257616
"21",47,0.282075982368471,0.233054748973218,0.35750926231277,0.224000598698347,0.395318189433615,0.349624001985218
"22",48,0.135194015502726,0.00721013715693516,0.0194878961187239,0.0748233764944416,0.212809884982469,0.0564013933925856
"23",52,0.0322306949096812,0.0388081182963522,0.0608437592008628,0.0357569553619389,0.074902630158248,0.0415524567955028
"24",57,0.157186886353324,0.14333648676908,0.118924251353256,0.125194634364741,0.262441034499816,0.173734670038497
"25",74,0.233997090476422,0.245571435497215,0.256581269386047,0.0278909811849186,0.254303321607259,0.196308853546825
"26",82,0.033281331985256,0.0215161812236392,0.0428386980043818,0.0548154937352783,0.170921333892627,0.146851230595963
"27",84,0.0337468437970446,0.0073441429053443,0.0501100226180773,0.0149235575530003,0.119373653983691,0.101451042648675
"28",90,0.0749183282693325,0.0742484313507713,0.113097594435788,0.0780425454197154,0.178020066009969,0.183649021278963
"29",105,0.112567482508477,0.0757069290382237,0.0755110143375832,0.0753984128698271,0.174461658070271,0.176880444681472
"30",107,0.271149991383382,0.241306796302247,0.232639044665109,0.275694284630642,0.171088519608755,0.195289051371715
"31",124,0.316029592360119,0.26754960783648,0.324056076293963,0.174135164300259,0.410997401426446,0.32150619113897
"32",125,0.112725014887612,0.111759578186076,0.0752616053663542,0.0382075481589162,0.419730578988003,0.208287901681257
"33",128,0.0690584262872022,0.0467552144429786,0.0755022252962201,0.070824408758575,0.120165352791143,0.115231002169029
"34",154,0.0552064778959981,0.0268841688295451,0.128591786064568,0.0184139737958382,0.0976651703352061,0.0809782224570714
"35",162,0.255688112782929,0.150669336673723,0.158059645560422,0.106115169273932,0.140417557612017,0.205737514893619
"36",172,0.132877555542807,0.120979020024238,0.125132411168208,0.163450584521147,0.298113672312832,0.285521904445427
"37",173,0.252945638051738,0.19281721691672,0.206056318814276,0.0755139077187338,0.170829049752801,0.133893926836397
"38",181,0.197464506134979,0.0838803510666694,0.0495578105728658,0.0542806147452026,0.253194618993359,0.161682208163161
"39",184,0.00642284177034386,0.0438890553099725,0.0454870853433479,0.0901413532147329,0.21114562903103,0.217315554624923
"40",186,0.0389125053110634,0.0333317187071088,0.0399340887240151,0.0347009874221355,0.190220338529637,0.122792106676009
"41",195,0.249825351558828,0.145759328133185,0.18597235110068,0.0940058099560813,0.274159056269722,0.278281891364527
"42",202,0.1027892884346,0.072168072002534,0.0364682442233835,0.109856771792944,0.527495385304335,0.56544949286112
"43",236,0.0948859014227923,0.116140263079073,0.187847031546205,0.123246542330228,0.186456165291331,0.222214874735276
"44",239,0.0395601979751212,0,0,0,0.161133076250447,0.14244182050965
"45",258,0.171204229602226,0.241699675213683,0.210480519428971,0.0464260693948219,0.133789258479505,0.191876649128202
"46",259,0.155031400230463,0.0158170427969837,0.0358311160893509,0.0537156440695393,0.257139709378501,0.131383045210821
"47",271,0.0705970246728668,0.234334216259643,0.2134867103441,0.0467521836648552,0.289798064527896,0.140785268116956
"48",281,0.142363807507318,0.243856987853778,0.162162824469919,0.208424963910612,0.202966566387859,0.286990870229965
"49",288,0.195515177471021,0.309897751413108,0.215942383390771,0.162614109525286,0.628304480456168,0.432589581254495
"50",300,0.11862344072911,0.219179541937942,0.173206495971597,0.124408252708792,0.27836240556481,0.301754793983225
"51",306,0.0874319352829346,0.146210369955042,0.11939427071922,0.12573531056153,0.29089971441549,0.132671894057081
"52",323,0.0678561677571517,0.059411917774968,0.137852373130279,0.0711827911445253,0.13188022303732,0.14074671253186
"53",332,0.254689314473251,0.23106490266581,0.244770785745708,0.288279926287408,0.333556143113502,0.210885275741031
"54",352,0.204106454621367,0.182178709467892,0.179583971502611,0.203582901528071,0.193555531252628,0.179629384379754
"55",359,0.373423175256267,0.252186178658845,0.432606189599001,0.311252176032867,0.284167031658807,0.415415310298598
"56",364,0.165462141649529,0.129664616089722,0.12713752889074,0.217110019539746,0.311136629242736,0.205618316739069
"57",367,0.151133404515981,0.0589307024236822,0.0713477941963308,0.0940691685624,0.1052357093523,0.10845917865951
"58",370,0.137353539890405,0.150528285996805,0.180655765905758,0.19996783392958,0.354738290892046,0.304769285941775
"59",376,0.18174992261312,0.190888984210996,0.252634127915541,0.146587430233073,0.269186533825627,0.257910329424266
"60",379,0.240747442483987,0.100483912281102,0.235070160196047,0.00344472236582226,0.400813645936535,0.22667820302031
"61",392,0.119414112992911,0.128462951259238,0.0982735342357235,0.106291979839603,0.176801181681725,0.149299809282665
"62",394,0.0122122950463194,0.157944808208988,0.104135352172664,0.0384641301582278,0.119633733851499,0.1557477609736
"63",398,0.0945898638251565,0.130028572965249,0.127420008894222,0.128894772174339,0.303064731536632,0.281151529297433
"64",405,0.113001068715583,0.0281291774189643,0.111065239659695,0.17152744621305,0.276171766908858,0.193348501690299
"65",407,0.0881019750727881,0.181776165585594,0.231664612467713,0.272545242799504,0.153458772897435,0.166067154310395
"66",426,0.0505628064420125,0.313984881908448,0.349468646230562,0.0301265567427907,0.317613457336236,0.347695166541499
"67",430,0.233283413083461,0,0.0297209624681055,0.107624868319469,0.336644413215132,0.27685641457167
"68",435,0.155437464253825,0.0309979887932292,0.0866210991321293,0.161252432928135,0.256530165500172,0.158734582035048
"69",447,0.338209865331495,0.0586427588055069,0.18150713860944,0.182882478213027,0.274197971019664,0.295941583379864
"70",449,0.0587199367364211,0.0703156306980099,0.110214684678622,0.0599556146645391,0.13430712938565,0.132092299962679
"71",451,0.179646206133266,0.0873703658368965,0.247401101591983,0.0599636358682802,0.254401302031193,0.153450440720964
"72",454,0.0585929929577187,0.066121299343214,0.0523158904801007,0.18783829877313,0.431903237219856,0.330238381277287
"73",461,0.139099743424168,0.180758431643754,0.15881968378911,0.235843703052121,0.277797897617205,0.224490865710204
"74",465,0.0716938189517509,0.0883324168505582,0.0804886925152989,0.123651397160693,0.140676805554698,0.125789631555543
"75",466,0.187855467375789,0.00417548740667984,0.0766010665884317,0.0194785036473691,0.246939875718806,0.247689098470689
"76",497,0.0669490897388253,0.0410497687106818,0.076897337010994,0.0746096574020068,0.206090252417407,0.110154651088917
"77",499,0.0466130577772561,0.0388008798780933,0.0249968815097506,0.0228895851995295,0.131383022902364,0.0505483419225161
"78",500,0.122929370072148,0.261591739680493,0.252415470353073,0.120689833817338,0.199815327898708,0.277972060575805
"79",504,0.16076784421796,0.189335147278464,0.288788849541741,0.0802245358062211,0.192938361952032,0.209647673764728
"80",512,0.128494810353529,0.0561452916115172,0.054602464306192,0.0583652806148937,0.0733161405463292,0.0937214970591861
"81",518,0.0495632120713171,0.031774076322179,0.0453256030732086,0.0337716056241824,0.0784188987920753,0.110127577218188
"82",520,0.055286748011329,0.0375707916809468,0.0446226112473444,0.0572455857997065,0.333667620485404,0.207523270853911
"83",524,0.175648085733854,0.123525181364183,0.102787379833779,0.0822036416751176,0.168949920974343,0.159361031797022
"84",526,0.129079812661468,0.126027144223629,0.208719622351584,0.244083844003088,0.257321461223267,0.277318645821698
"85",527,0.184207602954225,0.262301811534734,0.307415432622134,0.291129865845321,0.17376915590196,0.172921635986776
"86",529,0.0831790979886811,0.113323502468154,0.138589348961078,0.0730702461829576,0.212295525516081,0.121052642624587
"87",531,0.297676541867743,0.306384476674272,0.268906762761135,0.17061816481595,0.416532183667013,0.309613894930894
"88",536,0.111508074024551,0.149507148055429,0.152497826574522,0.181406376295087,0.274653436835172,0.145148361765334
"89",543,0.184176532433229,0.144308658737731,0.237884656341063,0.103000189974643,0.132870763190869,0.12932004777798
"90",556,0.193279018952993,0.193655469329042,0.235286115625099,0.245758840151493,0.246452787446001,0.168435405941901
"91",559,0.0411384939424392,0.0900619777043934,0.103379643576227,0.206091916854595,0.280949411067076,0.0904811095014526
"92",560,0.16970593989928,0.307146178015796,0.136314354803109,0.166954333870989,0.327874311465963,0.301773887559601
"93",568,0.0326094693761187,0.0594525109790134,0.0855932477474005,0.026014400432308,0.184613835460185,0.0831857361162477
"94",587,0.134416454342901,0.107521269461803,0.104464820955639,0.0744855398974851,0.10192188868241,0.0988525219303324
"95",603,0.367054532036223,0.15367971089606,0.222871771796829,0.206146939490733,0.218578764984638,0.206732614727034
